bug_id,creation_date,product_name,component_name,environment,severity_rating,priority,target_role,escalation_level,confidence_score
FIREFOX_BUILD_SYSTEM-288647,2005-04-01,FIREFOX_BUILD_SYSTEM,General,unknown,2,low,Software Developer,Standard queue,0.4941839565827093
TOOLKIT-407453,2007-12-07,TOOLKIT,XUL Widgets,unknown,2,low,Frontend Developer,Standard queue,0.4822450249750465
CALENDAR-134892,2002-04-02,CALENDAR,Sunbird Only,unknown,2,low,Software Developer,Standard queue,0.43308626658006427
MAILNEWS_CORE-324467,2006-01-23,MAILNEWS_CORE,Filters,unknown,2,low,Software Developer,Standard queue,0.4845914009503325
NSS-128370,2002-02-28,NSS,Documentation,unknown,2,low,Product Specialist,Standard queue,0.4561674838728937
CORE_GRAVEYARD-12985,1999-09-01,CORE_GRAVEYARD,Tracking,unknown,2,low,Software Developer,Standard queue,0.4758145622520914
CORE-41836,2000-06-07,CORE,XPCOM,unknown,3,low,Systems Developer,Same-day review,0.6044765854926843
DATA_PLATFORM_AND_TOOLS-943143,2013-11-25,Other,Telemetry Dashboards (TMO),unknown,3,low,Systems Developer,Same-day review,0.5919573045645425
BUGZILLA-28458,2000-02-18,BUGZILLA,Bugzilla-General,unknown,2,low,Software Developer,Standard queue,0.4460692955401903
FIREFOX-511456,2009-08-19,FIREFOX,General,unknown,2,low,Software Developer,Standard queue,0.6321991966437788
BUGZILLA-282728,2005-02-18,BUGZILLA,Installation & Upgrading,unknown,2,low,Software Developer,Standard queue,0.47285872013307106
TESTOPIA-398536,2007-10-04,Other,API,unknown,2,low,Backend Developer,Standard queue,0.4816719335597224
WEBTOOLS_GRAVEYARD-298393,2005-06-21,WEBTOOLS_GRAVEYARD,Tinderbox,unknown,2,low,Software Developer,Standard queue,0.4427532007022823
WWW.MOZILLA.ORG-303906,2005-08-08,WWW.MOZILLA.ORG,General,unknown,2,low,Software Developer,Standard queue,0.48293949645644607
NSS-87929,2001-06-26,NSS,Libraries,unknown,2,low,Software Developer,Standard queue,0.4344814093189592
CORE-347040,2006-08-02,CORE,Graphics,unknown,2,low,Software Developer,Standard queue,0.5162719324174082
SEAMONKEY-230468,2004-01-08,SEAMONKEY,Build Config,unknown,2,low,DevOps Engineer,Standard queue,0.4417626880652338
WWW.MOZILLA.ORG-529548,2009-11-18,WWW.MOZILLA.ORG,General,unknown,2,low,Software Developer,Standard queue,0.48286831287587423
SEAMONKEY-25177,2000-01-27,SEAMONKEY,MailNews: Message Display,unknown,2,low,Frontend Developer,Standard queue,0.5055162858825091
SEAMONKEY-22924,2000-01-03,SEAMONKEY,General,unknown,2,low,Software Developer,Standard queue,0.4754609072519808
CORE-248566,2004-06-24,CORE,User events and focus handling,unknown,3,low,Systems Developer,Same-day review,0.44779861986617264
CAMINO_GRAVEYARD-247895,2004-06-21,CAMINO_GRAVEYARD,Toolbars & Menus,unknown,2,low,Software Developer,Standard queue,0.4669694229223766
BUGZILLA-178986,2002-11-07,BUGZILLA,Bugzilla-General,unknown,2,low,Software Developer,Standard queue,0.8602039155494411
TOOLKIT-295680,2005-05-27,TOOLKIT,Add-ons Manager,unknown,2,low,Software Developer,Standard queue,0.4828888081937144
MOZILLA.ORG_GRAVEYARD-302957,2005-08-01,MOZILLA.ORG_GRAVEYARD,Server Operations,unknown,2,low,Backend Developer,Standard queue,0.5180137524843421
MOZILLA.ORG-242413,2004-05-03,MOZILLA.ORG,FTP: Mirrors,unknown,3,low,Systems Developer,Same-day review,0.7298048661993841
FIREFOX-244218,2004-05-20,FIREFOX,Preferences,unknown,3,low,Systems Developer,Same-day review,0.48123545561178266
NSS-484466,2009-03-20,NSS,Libraries,unknown,3,low,Systems Developer,Same-day review,0.5112942588244052
CORE-193011,2003-02-12,CORE,"Layout: Images, Video, and HTML Frames",unknown,2,low,Frontend Developer,Standard queue,0.4601662329814569
DEVELOPER.MOZILLA.ORG-511530,2009-08-19,Other,General,unknown,3,low,Software Developer,Same-day review,0.45213021710804796
TECH_EVANGELISM_GRAVEYARD-211227,2003-07-01,TECH_EVANGELISM_GRAVEYARD,Dutch,unknown,2,low,Software Developer,Standard queue,0.9748346915791225
TESTOPIA-369545,2007-02-06,Other,Test Runs,unknown,2,low,Software Developer,Standard queue,0.6048645190038414
TOOLKIT_GRAVEYARD-357213,2006-10-18,Other,XULRunner,unknown,2,low,Frontend Developer,Standard queue,0.7964899196867361
CORE-451525,2008-08-21,CORE,XPCOM,unknown,2,low,Software Developer,Standard queue,0.6203183564275535
RELEASE_ENGINEERING-579573,2010-07-16,RELEASE_ENGINEERING,General,unknown,2,low,Software Developer,Standard queue,0.5701120130971535
CORE-396680,2007-09-19,CORE,Printing: Output,unknown,3,low,Systems Developer,Same-day review,0.8755639143470136
MOZILLA_LOCALIZATIONS-369479,2007-02-06,MOZILLA_LOCALIZATIONS,ku / Kurdish,unknown,2,low,Software Developer,Standard queue,0.708348800207766
OTHER_APPLICATIONS-272882,2004-12-02,OTHER_APPLICATIONS,ChatZilla,unknown,2,low,Software Developer,Standard queue,0.4833233941120064
SEAMONKEY-254992,2004-08-09,SEAMONKEY,Help Viewer,unknown,2,low,Software Developer,Standard queue,0.511340156190974
CORE-516853,2009-09-15,CORE,JavaScript Engine,unknown,2,low,Frontend Developer,Standard queue,0.5200849489268793
CAMINO_GRAVEYARD-453940,2008-09-05,CAMINO_GRAVEYARD,General,unknown,2,low,Software Developer,Standard queue,0.48223424408935567
FIREFOX-520173,2009-10-02,FIREFOX,General,unknown,2,low,Software Developer,Standard queue,0.4581663178689567
OTHER_APPLICATIONS-104114,2001-10-10,OTHER_APPLICATIONS,ChatZilla,unknown,2,low,Software Developer,Standard queue,0.7590043096917429
RELEASE_ENGINEERING-480081,2009-02-24,RELEASE_ENGINEERING,General,unknown,2,low,Software Developer,Standard queue,0.5609031250136072
INFRASTRUCTURE_&_OPERATIONS_GRAVEYARD-526524,2009-11-04,Other,WebOps: Other,unknown,2,low,Software Developer,Standard queue,0.6475373128783163
THUNDERBIRD-482717,2009-03-11,THUNDERBIRD,Message Reader UI,unknown,2,low,Frontend Developer,Standard queue,0.4445560004079122
CORE-468397,2008-12-07,CORE,Audio/Video,unknown,2,low,Software Developer,Standard queue,0.5310246317087884
JSS-244865,2004-05-27,Other,Library,unknown,2,low,Software Developer,Standard queue,0.4620736825765155
BUGZILLA-299801,2005-07-06,BUGZILLA,Reporting/Charting,unknown,1,low,Software Developer,Standard queue,0.5875676674352776
INFRASTRUCTURE_&_OPERATIONS-425903,2008-03-29,Other,RelOps: General,unknown,3,low,Systems Developer,Same-day review,0.9086150196118037
CORE-336147,2006-05-01,CORE,Layout: Form Controls,unknown,2,low,Frontend Developer,Standard queue,0.47810356885299543
CLOUD_SERVICES-433903,2008-05-15,Other,General,unknown,3,low,Software Developer,Same-day review,0.5577741832919483
WEBTOOLS-370431,2007-02-14,Other,MXR,unknown,2,low,Software Developer,Standard queue,0.48044801794421
SUPPORT.MOZILLA.ORG-413666,2008-01-23,Other,Forum,unknown,1,low,Software Developer,Standard queue,0.5782177848985822
FIREFOX_BUILD_SYSTEM-282353,2005-02-15,FIREFOX_BUILD_SYSTEM,General,unknown,2,low,Software Developer,Standard queue,0.4845591263871383
CORE-471716,2008-12-31,CORE,JavaScript Engine,unknown,2,low,Frontend Developer,Standard queue,0.7354493071674786
TOOLKIT-342081,2006-06-19,TOOLKIT,Find Toolbar,unknown,2,low,Software Developer,Standard queue,0.8462705264625893
MOZILLA.ORG_GRAVEYARD-455760,2008-09-17,MOZILLA.ORG_GRAVEYARD,Server Operations,unknown,2,low,Backend Developer,Standard queue,0.7772957906524397
MOZILLA_LOCALIZATIONS-373548,2007-03-11,MOZILLA_LOCALIZATIONS,ru / Russian,unknown,2,low,Software Developer,Standard queue,0.44703219841461816
RELEASE_ENGINEERING-691675,2011-10-03,RELEASE_ENGINEERING,General,unknown,2,low,Software Developer,Standard queue,0.7464689555437154
SEAMONKEY-402765,2007-11-06,SEAMONKEY,General,unknown,1,low,Software Developer,Standard queue,0.4707670636304847
CORE-42231,2000-06-12,CORE,XPCOM,unknown,3,low,Systems Developer,Same-day review,0.4353392807140283
NSS-469583,2008-12-14,NSS,Libraries,unknown,2,low,Software Developer,Standard queue,0.4791537611328732
TECH_EVANGELISM_GRAVEYARD-243851,2004-05-17,TECH_EVANGELISM_GRAVEYARD,English US,unknown,2,low,Software Developer,Standard queue,0.47120469421984795
CALENDAR-499500,2009-06-20,CALENDAR,Lightning Only,unknown,2,low,Software Developer,Standard queue,0.4656832348179586
TECH_EVANGELISM_GRAVEYARD-109576,2001-11-10,TECH_EVANGELISM_GRAVEYARD,English US,unknown,2,low,Software Developer,Standard queue,0.4505560856372838
SEAMONKEY-351235,2006-09-03,SEAMONKEY,UI Design,unknown,1,low,Frontend Developer,Standard queue,0.7460380141531836
NSS-401262,2007-10-26,NSS,CA Certificate Root Program,unknown,2,low,Software Developer,Standard queue,0.4820638390031555
RHINO_GRAVEYARD-487599,2009-04-09,Other,Core,unknown,2,low,Backend Developer,Standard queue,0.4645957409784366
BUGZILLA-175125,2002-10-17,BUGZILLA,Bugzilla-General,unknown,1,low,Software Developer,Standard queue,0.5241100582999024
CORE-99691,2001-09-14,CORE,XUL,unknown,2,low,Frontend Developer,Standard queue,0.5120957520148746
MOZILLA.ORG_GRAVEYARD-328952,2006-03-01,MOZILLA.ORG_GRAVEYARD,Server Operations,unknown,3,low,Backend Developer,Same-day review,0.5894923284601863
WWW.MOZILLA.ORG-326756,2006-02-10,WWW.MOZILLA.ORG,General,unknown,2,low,Software Developer,Standard queue,0.4529569733498829
CORE-97253,2001-08-27,CORE,XBL,unknown,2,low,Software Developer,Standard queue,0.46641282229344805
NSS-166454,2002-09-03,NSS,Libraries,unknown,2,low,Software Developer,Standard queue,0.671519704458567
ADDONS.MOZILLA.ORG_GRAVEYARD-474146,2009-01-17,ADDONS.MOZILLA.ORG_GRAVEYARD,Public Pages,unknown,3,low,Systems Developer,Same-day review,0.5549647538952126
CORE-472322,2009-01-06,CORE,XUL,unknown,2,low,Frontend Developer,Standard queue,0.4857379349095986
RELEASE_ENGINEERING-393243,2007-08-22,RELEASE_ENGINEERING,General,unknown,2,low,Software Developer,Standard queue,0.4538756842246974
FIREFOX_OS_GRAVEYARD-929919,2013-10-23,Other,Gaia::SMS,unknown,2,low,Software Developer,Standard queue,0.4783619477089618
CORE-371203,2007-02-21,CORE,User events and focus handling,unknown,2,low,Software Developer,Standard queue,0.8221173066562647
FIREFOX-492477,2009-05-11,FIREFOX,Shell Integration,unknown,2,low,Software Developer,Standard queue,0.44752009469307164
FIREFOX-350675,2006-08-30,FIREFOX,Search,unknown,2,low,Software Developer,Standard queue,0.48545421467774214
CORE-520044,2009-10-01,CORE,Widget: Cocoa,unknown,2,low,Software Developer,Standard queue,0.7935005413171584
TESTING-485205,2009-03-25,Other,General,unknown,1,low,Software Developer,Standard queue,0.47220722568200635
BUGZILLA-364926,2006-12-24,BUGZILLA,Creating/Changing Bugs,unknown,2,low,Software Developer,Standard queue,0.47745684151080753
NSS-297734,2005-06-14,NSS,Libraries,unknown,2,low,Software Developer,Standard queue,0.46884886745798576
NSS-53127,2000-09-18,NSS,Libraries,unknown,2,low,Software Developer,Standard queue,0.45996782050726387
CORE-48138,2000-08-08,CORE,Layout,unknown,2,low,Frontend Developer,Standard queue,0.4387397226428419
MOZILLA_LOCALIZATIONS-427789,2008-04-08,MOZILLA_LOCALIZATIONS,kn / Kannada,unknown,2,low,Software Developer,Standard queue,0.4530362072330999
CORE-126903,2002-02-20,CORE,XUL,unknown,2,low,Frontend Developer,Standard queue,0.46690280101572346
CORE-86109,2001-06-15,CORE,Networking,unknown,2,low,Backend Developer,Standard queue,0.5310723346180366
CORE-12243,1999-08-20,CORE,Internationalization,unknown,2,low,Software Developer,Standard queue,0.4623699703227291
PENELOPE_GRAVEYARD-511651,2009-08-20,Other,Compose Window,unknown,2,low,Software Developer,Standard queue,0.4809001640359092
MOZILLA.ORG-433234,2008-05-11,MOZILLA.ORG,Talkback Server & Webtool,unknown,3,low,Backend Developer,Same-day review,0.7310146277417541
MOZILLA_MESSAGING-490266,2009-04-26,Other,Release Engineering,unknown,3,low,DevOps Engineer,Same-day review,0.742083068995107
CORE-337755,2006-05-12,CORE,DOM: Core & HTML,unknown,2,low,Frontend Developer,Standard queue,0.4489292110125611
CORE-144112,2002-05-13,CORE,Layout: Form Controls,unknown,1,low,Frontend Developer,Standard queue,0.4505852075518907
MOZILLA.ORG_GRAVEYARD-346470,2006-07-29,MOZILLA.ORG_GRAVEYARD,Server Operations,unknown,2,low,Backend Developer,Standard queue,0.44818838349315626
RELEASE_ENGINEERING-517317,2009-09-17,RELEASE_ENGINEERING,General,unknown,2,low,Software Developer,Standard queue,0.43506026777066753
CORE-509599,2009-08-10,CORE,JavaScript Engine,unknown,2,low,Frontend Developer,Standard queue,0.8203182018486906
FIREFOX_GRAVEYARD-352971,2006-09-16,Other,Help Documentation,unknown,2,low,Product Specialist,Standard queue,0.8085596616057504
CORE-216234,2003-08-14,CORE,Security: CAPS,unknown,3,low,Systems Developer,Same-day review,0.4563407055596542
BUGZILLA-9409,1999-07-07,BUGZILLA,Reporting/Charting,unknown,2,low,Software Developer,Standard queue,0.4389792454056012
ADDONS.MOZILLA.ORG_GRAVEYARD-528240,2009-11-12,ADDONS.MOZILLA.ORG_GRAVEYARD,Statistics,unknown,2,low,Software Developer,Standard queue,0.4823727188802911
MOZILLA.ORG-463489,2008-11-06,MOZILLA.ORG,Repository Account Requests,unknown,2,low,Software Developer,Standard queue,0.5138257416482903
MOZILLA_LOCALIZATIONS-442902,2008-07-01,MOZILLA_LOCALIZATIONS,is / Icelandic,unknown,2,low,Software Developer,Standard queue,0.4841427396537237
FIREFOX_OS_GRAVEYARD-994601,2014-04-10,Other,General,unknown,2,low,Software Developer,Standard queue,0.5203156642573874
FIREFOX_BUILD_SYSTEM-308042,2005-09-11,FIREFOX_BUILD_SYSTEM,General,unknown,2,low,Software Developer,Standard queue,0.472631260651896
THUNDERBIRD-430974,2008-04-26,THUNDERBIRD,General,unknown,2,low,Software Developer,Standard queue,0.4757168061003237
SEAMONKEY-67770,2001-02-06,SEAMONKEY,General,unknown,2,low,Software Developer,Standard queue,0.5835740550577283
CORE-507526,2009-07-30,CORE,JavaScript Engine,unknown,2,low,Frontend Developer,Standard queue,0.7019695932622432
FIREFOX-304793,2005-08-16,FIREFOX,Keyboard Navigation,unknown,1,low,Software Developer,Standard queue,0.8612214595991745
CORE-455372,2008-09-15,CORE,Audio/Video,unknown,2,low,Software Developer,Standard queue,0.47885522358666227
CORE-607944,2010-10-28,CORE,XPCOM,unknown,2,low,Software Developer,Standard queue,0.5412753231968356
BUGZILLA.MOZILLA.ORG-391611,2007-08-09,Other,Administration,unknown,2,low,Software Developer,Standard queue,0.4643541446749557
CORE-300023,2005-07-07,CORE,XPConnect,unknown,2,low,Software Developer,Standard queue,0.48572733702699994
FIREFOX-483089,2009-03-12,FIREFOX,Sync,unknown,2,low,Software Developer,Standard queue,0.5447946205105915
FIREFOX-398161,2007-10-01,FIREFOX,General,unknown,2,low,Software Developer,Standard queue,0.4723601324866341
CORE-154327,2002-06-25,CORE,Disability Access APIs,unknown,2,low,Backend Developer,Standard queue,0.8224847107291209
MOZILLA.ORG_GRAVEYARD-76856,2001-04-20,MOZILLA.ORG_GRAVEYARD,Server Operations,unknown,2,low,Backend Developer,Standard queue,0.47282377556853683
MARKETPLACE_GRAVEYARD-850913,2013-03-13,Other,Search,unknown,2,low,Software Developer,Standard queue,0.4470738215931374
ADDONS.MOZILLA.ORG_GRAVEYARD-704396,2011-11-21,ADDONS.MOZILLA.ORG_GRAVEYARD,Code Quality,unknown,2,low,Software Developer,Standard queue,0.5676649856938999
CORE-522316,2009-10-14,CORE,JavaScript Engine,unknown,2,low,Frontend Developer,Standard queue,0.47601766044464894
MOZILLA_LOCALIZATIONS-519220,2009-09-28,MOZILLA_LOCALIZATIONS,Infrastructure,unknown,3,low,DevOps Engineer,Same-day review,0.4389014499564614
NSS-247739,2004-06-19,NSS,Tools,unknown,2,low,Software Developer,Standard queue,0.44695658173648145
CORE_GRAVEYARD-328886,2006-02-28,CORE_GRAVEYARD,Installer: XPInstall Engine,unknown,2,low,Software Developer,Standard queue,0.45628800677676074
CORE-327168,2006-02-14,CORE,XUL,unknown,1,low,Frontend Developer,Standard queue,0.7667974306932769
JSS-159664,2002-07-26,Other,Library,unknown,2,low,Software Developer,Standard queue,0.5500718135910411
CORE-12671,1999-08-27,CORE,XUL,unknown,2,low,Frontend Developer,Standard queue,0.5093083904192135
THUNDERBIRD-520819,2009-10-06,THUNDERBIRD,Message Reader UI,unknown,2,low,Frontend Developer,Standard queue,0.5690546827063564
CORE-339002,2006-05-23,CORE,Internationalization,unknown,2,low,Software Developer,Standard queue,0.48382451946637905
ADDONS.MOZILLA.ORG_GRAVEYARD-492447,2009-05-11,ADDONS.MOZILLA.ORG_GRAVEYARD,Administration,unknown,2,low,Software Developer,Standard queue,0.5020704067984136
MOZILLA_LOCALIZATIONS-352895,2006-09-15,MOZILLA_LOCALIZATIONS,de / German,unknown,2,low,Software Developer,Standard queue,0.4606902787552346
FIREFOX-380505,2007-05-12,FIREFOX,Bookmarks & History,unknown,2,low,Software Developer,Standard queue,0.4356156596249262
MOZILLA.ORG-312590,2005-10-15,MOZILLA.ORG,FTP: Mirrors,unknown,2,low,Software Developer,Standard queue,0.7587030337002426
CORE-487966,2009-04-11,CORE,General,unknown,2,low,Software Developer,Standard queue,0.4812458324310275
BUGZILLA-523977,2009-10-22,BUGZILLA,Bugzilla-General,unknown,2,low,Software Developer,Standard queue,0.48278575756738795
WWW.MOZILLA.ORG-363336,2006-12-09,WWW.MOZILLA.ORG,General,unknown,2,low,Software Developer,Standard queue,0.4443976681371921
WWW.MOZILLA.ORG-499081,2009-06-17,WWW.MOZILLA.ORG,General,unknown,2,low,Software Developer,Standard queue,0.5186751466676832
TOOLKIT_GRAVEYARD-329882,2006-03-09,Other,Error Console,unknown,2,low,Software Developer,Standard queue,0.6589469572055273
SEAMONKEY-87069,2001-06-21,SEAMONKEY,General,unknown,3,low,Software Developer,Same-day review,0.4796924283320271
CORE-194543,2003-02-22,CORE,DOM: CSS Object Model,unknown,2,low,Frontend Developer,Standard queue,0.48472452478013517
NSS-495365,2009-05-28,NSS,Libraries,unknown,1,low,Software Developer,Standard queue,0.6014368473378597
CORE-90270,2001-07-10,CORE,Layout: Positioned,unknown,2,low,Frontend Developer,Standard queue,0.5589009996053863
SEAMONKEY-424705,2008-03-23,SEAMONKEY,Help Documentation,unknown,2,low,Product Specialist,Standard queue,0.7000180327976636
CORE-662000,2011-06-03,CORE,XPConnect,unknown,2,low,Software Developer,Standard queue,0.4781304253564082
CORE-49748,2000-08-21,CORE,XPConnect,unknown,2,low,Software Developer,Standard queue,0.7769916706919234
CORE-524587,2009-10-26,CORE,JavaScript Engine,unknown,2,low,Frontend Developer,Standard queue,0.4692635120121161
CORE-475164,2009-01-24,CORE,Graphics,unknown,2,low,Software Developer,Standard queue,0.6127650157761265
CORE-36805,2000-04-21,CORE,XPConnect,unknown,2,low,Software Developer,Standard queue,0.4856818473874098
FIREFOX-294642,2005-05-18,FIREFOX,Keyboard Navigation,unknown,2,low,Software Developer,Standard queue,0.8339746208786359
CORE-377711,2007-04-16,CORE,Layout: Tables,unknown,2,low,Frontend Developer,Standard queue,0.4828382297433903
WWW.MOZILLA.ORG-416174,2008-02-07,WWW.MOZILLA.ORG,General,unknown,2,low,Software Developer,Standard queue,0.4843278406427878
TOOLKIT-393650,2007-08-24,TOOLKIT,Add-ons Manager,unknown,2,low,Software Developer,Standard queue,0.7543496469805309
CORE-313217,2005-10-20,CORE,DOM: Core & HTML,unknown,2,low,Frontend Developer,Standard queue,0.44260993772265356
MOZILLA.ORG_GRAVEYARD-820408,2012-12-11,MOZILLA.ORG_GRAVEYARD,Server Operations,unknown,2,low,Backend Developer,Standard queue,0.5731186085081363
OTHER_APPLICATIONS_GRAVEYARD-161757,2002-08-08,Other,Venkman JS Debugger,unknown,2,low,Software Developer,Standard queue,0.4849210424801441
CORE-531300,2009-11-26,CORE,Plug-ins,unknown,2,low,Software Developer,Standard queue,0.4576976156518179
